"PWSID","LAT","LON","SOURCE"
"NC0197015",36.22356851,-81.16984185,"PWS Shapefile Centroid"
"NC0197020",36.145734,-81.2129074,"PWS Shapefile Centroid"
"NC0197030",36.2415489,-81.08658779,"PWS Shapefile Centroid"
"NC0197035",36.14444039,-81.09544605,"PWS Shapefile Centroid"
"NC0201015",36.05886608,-79.40245335,"PWS Shapefile Centroid"
"NC0201018",36.08103393,-79.2716895,"PWS Shapefile Centroid"
"NC0229010",35.81333846,-80.25600717,"PWS Shapefile Centroid"
"NC0229020",35.8844345,-80.08084921,"PWS Shapefile Centroid"
"NC0229025",35.69811758,-80.24233271,"PWS Shapefile Centroid"
"NC0229035",35.57137879,-80.11158633,"PWS Shapefile Centroid"
"NC0230010",35.89510299,-80.5652271,"PWS Shapefile Centroid"
"NC0230015",35.94818084,-80.46014086,"PWS Shapefile Centroid"
"NC0234010",36.11223335,-80.24395399,"PWS Shapefile Centroid"
"NC0239010",36.31139884,-78.58772903,"PWS Shapefile Centroid"
"NC0239107",36.13752523,-78.75701654,"PWS Shapefile Centroid"
"NC0241010",36.08468591,-79.79164632,"PWS Shapefile Centroid"
"NC0241025",36.09996027,-79.54028977,"PWS Shapefile Centroid"
"NC0241030",36.00443164,-79.93177379,"PWS Shapefile Centroid"
"NC0241035",36.23391108,-79.96891034,"PWS Shapefile Centroid"
"NC0273010",36.27379523,-78.96193572,"PWS Shapefile Centroid"
"NC0276010",35.71806716,-79.81125444,"PWS Shapefile Centroid"
"NC0276030",35.90308467,-79.95974549,"PWS Shapefile Centroid"
"NC0279010",36.50498466,-79.73876332,"PWS Shapefile Centroid"
"NC0279020",36.34242787,-79.66890426,"PWS Shapefile Centroid"
"NC0286010",36.50600964,-80.61604874,"PWS Shapefile Centroid"
"NC0286020",36.26150022,-80.84861864,"PWS Shapefile Centroid"
"NC0291010",36.31977201,-78.43702222,"PWS Shapefile Centroid"
"NC0299015",36.13149022,-80.66466943,"PWS Shapefile Centroid"
"NC0304010",34.90475772,-80.20249114,"PWS Shapefile Centroid"
"NC0304020",34.96518615,-80.07301675,"PWS Shapefile Centroid"
"NC0309010",34.62344921,-78.61139808,"PWS Shapefile Centroid"
"NC0309020",34.49097302,-78.65364833,"PWS Shapefile Centroid"
"NC0309030",34.64303828,-78.49853922,"PWS Shapefile Centroid"
"NC0309055",34.55431511,-78.63831589,"PWS Shapefile Centroid"
"NC0309060",34.78436824,-78.74293984,"PWS Shapefile Centroid"
"NC0319015",35.71793656,-79.18263895,"PWS Shapefile Centroid"
"NC0326010",35.0477628,-78.90971499,"PWS Shapefile Centroid"
"NC0326127",34.91787588,-78.92666909,"PWS Shapefile Centroid"
"NC0332010",35.99278087,-78.8940899,"PWS Shapefile Centroid"
"NC0343010",35.31002314,-78.61428422,"PWS Shapefile Centroid"
"NC0343015",35.5119793,-78.7354854,"PWS Shapefile Centroid"
"NC0343025",35.39641721,-78.81662938,"PWS Shapefile Centroid"
"NC0347010",34.97980601,-79.22956519,"PWS Shapefile Centroid"
"NC0347025",34.90254434,-79.2467659,"PWS Shapefile Centroid"
"NC0347030",34.88303568,-79.22551878,"PWS Shapefile Centroid"
"NC0351015",35.53852797,-78.28877766,"PWS Shapefile Centroid"
"NC0351020",35.64778255,-78.45880028,"PWS Shapefile Centroid"
"NC0351025",35.38876396,-78.54588394,"PWS Shapefile Centroid"
"NC0351195",35.66548227,-78.346719,"PWS Shapefile Centroid"
"NC0353010",35.49089976,-79.11791372,"PWS Shapefile Centroid"
"NC0353127",35.48821219,-79.25743379,"PWS Shapefile Centroid"
"NC0363010",35.18823958,-79.40603571,"PWS Shapefile Centroid"
"NC0363025",35.33520693,-79.41513844,"PWS Shapefile Centroid"
"NC0363108",35.18463634,-79.46273817,"PWS Shapefile Centroid"
"NC0377010",34.89078023,-79.70972567,"PWS Shapefile Centroid"
"NC0377015",34.93829457,-79.76148813,"PWS Shapefile Centroid"
"NC0377109",35.00151257,-79.72985386,"PWS Shapefile Centroid"
"NC0378035",34.73737003,-79.35119273,"PWS Shapefile Centroid"
"NC0378055",34.63959395,-79.10257094,"PWS Shapefile Centroid"
"NC0382010",35.00151696,-78.32952472,"PWS Shapefile Centroid"
"NC0392010",35.82307562,-78.64954258,"PWS Shapefile Centroid"
"NC0392045",35.73155678,-78.8538144,"PWS Shapefile Centroid"
"NC0392050",35.65418275,-78.83353722,"PWS Shapefile Centroid"
"NC0392055",35.5916769,-78.78508166,"PWS Shapefile Centroid"
"NC0407010",35.56195725,-77.0452935,"PWS Shapefile Centroid"
"NC0407040",35.36479374,-76.91266955,"PWS Shapefile Centroid"
"NC0408085",36.06878758,-76.98134719,"PWS Shapefile Centroid"
"NC0410010",33.92670601,-78.02358991,"PWS Shapefile Centroid"
"NC0410020",33.92029865,-78.15525113,"PWS Shapefile Centroid"
"NC0410035",33.8918799,-78.42629825,"PWS Shapefile Centroid"
"NC0410045",33.9659126,-78.28320754,"PWS Shapefile Centroid"
"NC0410060",33.91249324,-78.30822913,"PWS Shapefile Centroid"
"NC0410070",34.23008439,-78.0206047,"PWS Shapefile Centroid"
"NC0416015",34.72810242,-76.75784282,"PWS Shapefile Centroid"
"NC0416020",34.76557468,-76.86419908,"PWS Shapefile Centroid"
"NC0416028",34.66459766,-77.04003675,"PWS Shapefile Centroid"
"NC0416035",34.69922398,-76.73295872,"PWS Shapefile Centroid"
"NC0416040",34.70853912,-77.0447368,"PWS Shapefile Centroid"
"NC0421010",36.06778708,-76.60485359,"PWS Shapefile Centroid"
"NC0421015",36.15235967,-76.60794507,"PWS Shapefile Centroid"
"NC0424050",34.31778528,-78.40069813,"PWS Shapefile Centroid"
"NC0425010",35.09803167,-77.10828547,"PWS Shapefile Centroid"
"NC0425035",34.97090192,-76.9767675,"PWS Shapefile Centroid"
"NC0425132",35.06943125,-76.95932671,"PWS Shapefile Centroid"
"NC0428015",36.01592147,-75.66955683,"PWS Shapefile Centroid"
"NC0428025",35.2571073,-75.54763981,"PWS Shapefile Centroid"
"NC0428030",35.77170356,-75.85712787,"PWS Shapefile Centroid"
"NC0431040",35.11644919,-78.13620949,"PWS Shapefile Centroid"
"NC0431050",34.82890054,-77.73533234,"PWS Shapefile Centroid"
"NC0431085",34.77203828,-77.92264821,"PWS Shapefile Centroid"
"NC0433050",35.90941253,-77.70506732,"PWS Shapefile Centroid"
"NC0437020",36.44292142,-76.57786849,"PWS Shapefile Centroid"
"NC0440106",35.462086,-77.56264091,"PWS Shapefile Centroid"
"NC0442010",36.46159548,-77.65682373,"PWS Shapefile Centroid"
"NC0442028",36.43207154,-77.91002814,"PWS Shapefile Centroid"
"NC0446010",36.28631851,-76.98631192,"PWS Shapefile Centroid"
"NC0446045",36.36900268,-77.01174331,"PWS Shapefile Centroid"
"NC0452020",35.05235979,-77.38887641,"PWS Shapefile Centroid"
"NC0454025",35.32286997,-77.49086796,"PWS Shapefile Centroid"
"NC0459010",35.85389538,-77.052095,"PWS Shapefile Centroid"
"NC0464010",35.96509201,-77.80947257,"PWS Shapefile Centroid"
"NC0464020",35.96906995,-77.95871906,"PWS Shapefile Centroid"
"NC0465010",34.20869541,-77.91452636,"PWS Shapefile Centroid"
"NC0465015",34.0425007,-77.89585447,"PWS Shapefile Centroid"
"NC0465020",34.21287899,-77.79213549,"PWS Shapefile Centroid"
"NC0465137",34.11208094,-77.91198554,"PWS Shapefile Centroid"
"NC0466108",36.39457118,-77.31135398,"PWS Shapefile Centroid"
"NC0466110",36.51756929,-77.76657303,"PWS Shapefile Centroid"
"NC0467010",34.76667351,-77.40729413,"PWS Shapefile Centroid"
"NC0467035",34.6781053,-77.54254995,"PWS Shapefile Centroid"
"NC0467041",34.66144766,-77.33499205,"PWS Shapefile Centroid"
"NC0467043",34.70602207,-77.34440481,"PWS Shapefile Centroid"
"NC0469025",35.12035549,-76.87479189,"PWS Shapefile Centroid"
"NC0470010",36.29803856,-76.23003285,"PWS Shapefile Centroid"
"NC0470015",36.33487373,-76.38341095,"PWS Shapefile Centroid"
"NC0471010",34.55091938,-77.92889643,"PWS Shapefile Centroid"
"NC0471015",34.4350453,-77.53733139,"PWS Shapefile Centroid"
"NC0472025",36.14155015,-76.4903071,"PWS Shapefile Centroid"
"NC0474010",35.61918878,-77.39358838,"PWS Shapefile Centroid"
"NC0474015",35.47039348,-77.29498074,"PWS Shapefile Centroid"
"NC0474025",35.46821379,-77.42266483,"PWS Shapefile Centroid"
"NC0474035",35.3729653,-77.43147923,"PWS Shapefile Centroid"
"NC0474040",35.53112648,-77.39581359,"PWS Shapefile Centroid"
"NC0474045",35.58909564,-77.50202288,"PWS Shapefile Centroid"
"NC0494010",35.86048381,-76.74733487,"PWS Shapefile Centroid"
"NC0494025",35.82243446,-76.57543424,"PWS Shapefile Centroid"
"NC0496015",35.1970178,-78.06825141,"PWS Shapefile Centroid"
"NC0496045",35.3155252,-78.07579419,"PWS Shapefile Centroid"
"NC0496055",35.45007947,-78.00987749,"PWS Shapefile Centroid"
"NC2023003",35.18533996,-81.68529693,"PWS Shapefile Centroid"
"NC4051009",35.58570273,-78.14176577,"PWS Shapefile Centroid"
"NC4051018",35.51052258,-78.2895977,"PWS Shapefile Centroid"
"NC4064005",35.88381086,-77.87874425,"PWS Shapefile Centroid"
"NC4098012",35.78549863,-78.01443961,"PWS Shapefile Centroid"
"NC5026019",35.17294375,-78.84746161,"PWS Shapefile Centroid"
"NC5043001",35.32446375,-79.25788325,"PWS Shapefile Centroid"
"NC5063011",35.3005676,-79.35170522,"PWS Shapefile Centroid"
"NC6027001",36.30180223,-75.80387614,"PWS Shapefile Centroid"
"NC6070000",36.43766789,-76.37534944,"PWS Shapefile Centroid"
"NC7024007",34.33642884,-78.73855111,"PWS Shapefile Centroid"
"NC7071011",34.42982021,-77.90141161,"PWS Shapefile Centroid"
"ND0200958",46.91878489,-98.00455005,"PWS Shapefile Centroid"
"ND0801154",46.88743234,-100.8839193,"PWS Shapefile Centroid"
"ND0900336",46.86095814,-96.82336012,"PWS Shapefile Centroid"
"ND0900999",46.85263544,-96.90184542,"PWS Shapefile Centroid"
"ND0901060",46.66744464,-96.805899,"PWS Shapefile Centroid"
"ND0901483",46.63112277,-97.0073745,"PWS Shapefile Centroid"
"ND1700059",46.91244414,-104.0069716,"PWS Shapefile Centroid"
"ND1800410",47.90124382,-97.0577678,"PWS Shapefile Centroid"
"ND1800550",47.90834049,-97.62630386,"PWS Shapefile Centroid"
"ND1801056",48.08350251,-97.46772308,"PWS Shapefile Centroid"
"ND1801062",47.77513781,-97.10538545,"PWS Shapefile Centroid"
"ND2700990",47.80219804,-103.2726065,"PWS Shapefile Centroid"
"ND2900074",47.27186322,-101.775326,"PWS Shapefile Centroid"
"ND2901491",47.36894459,-101.8362485,"PWS Shapefile Centroid"
"ND3000596",46.81613619,-100.846775,"PWS Shapefile Centroid"
"ND3001431",46.71247792,-101.1376675,"PWS Shapefile Centroid"
"ND3401128",48.78151131,-97.6538087,"PWS Shapefile Centroid"
"ND3600231",48.10739707,-98.8580685,"PWS Shapefile Centroid"
"ND3601424",48.13991207,-98.86712827,"PWS Shapefile Centroid"
"ND4500242",46.89209801,-102.7872624,"PWS Shapefile Centroid"
"ND4700498",46.90510775,-98.70503313,"PWS Shapefile Centroid"
"ND4701303",46.78474405,-98.56478159,"PWS Shapefile Centroid"
"ND5100660",48.21861198,-101.28797,"PWS Shapefile Centroid"
"ND5300425",48.61687065,-103.9404345,"PWS Shapefile Centroid"
"ND5301012",48.16875397,-103.6370197,"PWS Shapefile Centroid"
"ND5301079",48.14810299,-103.7445152,"PWS Shapefile Centroid"
"NE3100101",40.59168007,-98.39084336,"PWS Shapefile Centroid"
"NE3101302",42.10280319,-102.8715841,"PWS Shapefile Centroid"
"NE3101906",40.70481195,-99.08396949,"PWS Shapefile Centroid"
"NE3103701",41.4511155,-97.06028504,"PWS Shapefile Centroid"
"NE3103904",41.83941691,-96.70681185,"PWS Shapefile Centroid"
"NE3104105",41.40528481,-99.64016362,"PWS Shapefile Centroid"
"NE3104309",42.46308709,-96.41411887,"PWS Shapefile Centroid"
"NE3104702",40.9357976,-100.1580924,"PWS Shapefile Centroid"
"NE3104708",40.77820902,-99.74347517,"PWS Shapefile Centroid"
"NE3105306",41.5360917,-96.47457608,"PWS Shapefile Centroid"
"NE3105701",40.05250691,-101.534066,"PWS Shapefile Centroid"
"NE3106505",40.13690867,-99.82887805,"PWS Shapefile Centroid"
"NE3106705",40.27403159,-96.74542727,"PWS Shapefile Centroid"
"NE3107308",40.58957157,-99.86184001,"PWS Shapefile Centroid"
"NE3107902",40.92075704,-98.36562888,"PWS Shapefile Centroid"
"NE3108101",40.86765611,-98.00411559,"PWS Shapefile Centroid"
"NE3108904",42.46301749,-98.64730891,"PWS Shapefile Centroid"
"NE3109507",40.14430278,-97.17550691,"PWS Shapefile Centroid"
"NE3110102",41.13635445,-101.7238115,"PWS Shapefile Centroid"
"NE3110909",40.60003773,-96.5111712,"PWS Shapefile Centroid"
"NE3110926",40.79949847,-96.63499776,"PWS Shapefile Centroid"
"NE3111106",41.12581705,-100.8039488,"PWS Shapefile Centroid"
"NE3111910",42.0306178,-97.417394,"PWS Shapefile Centroid"
"NE3112703",40.39034236,-95.84429699,"PWS Shapefile Centroid"
"NE3113106",40.67457425,-95.85992836,"PWS Shapefile Centroid"
"NE3114504",40.20383801,-100.6281873,"PWS Shapefile Centroid"
"NE3114705",40.06708695,-95.59845538,"PWS Shapefile Centroid"
"NE3115303",41.13670665,-96.232371,"PWS Shapefile Centroid"
"NE3115313",41.1398817,-96.0259705,"PWS Shapefile Centroid"
"NE3115716",41.86326373,-103.6776855,"PWS Shapefile Centroid"
"NE3115717",41.84438584,-103.6642084,"PWS Shapefile Centroid"
"NE3115905",40.90654034,-97.08403175,"PWS Shapefile Centroid"
"NE3117901",41.45533885,-96.35676781,"PWS Shapefile Centroid"
"NE3117905",41.54730909,-96.120312,"PWS Shapefile Centroid"
"NE3118104",42.23470072,-97.00810725,"PWS Shapefile Centroid"
"NE3120514",41.38265727,-96.50906929,"PWS Shapefile Centroid"
"NH0161020",44.04405808,-71.24424975,"PWS Shapefile Centroid"
"NH0162170",44.07415476,-71.2247187,"PWS Shapefile Centroid"
"NH0192080",42.93725943,-71.51248743,"PWS Shapefile Centroid"
"NH0231010",44.48536487,-71.33144599,"PWS Shapefile Centroid"
"NH0251010",43.32416144,-71.66177835,"PWS Shapefile Centroid"
"NH0301010",43.63043266,-71.76214275,"PWS Shapefile Centroid"
"NH0461010",43.37158587,-72.35006986,"PWS Shapefile Centroid"
"NH0501010",43.19739454,-71.56588679,"PWS Shapefile Centroid"
"NH0611010",42.8858678,-71.31993106,"PWS Shapefile Centroid"
"NH0651010",43.19057981,-70.88851341,"PWS Shapefile Centroid"
"NH0691010",43.12151707,-70.9449468,"PWS Shapefile Centroid"
"NH0801010",42.97566991,-70.9473828,"PWS Shapefile Centroid"
"NH0851010",43.42311408,-71.66506179,"PWS Shapefile Centroid"
"NH0951010",43.5031203,-72.11394644,"PWS Shapefile Centroid"
"NH1031010",42.82813542,-71.17425522,"PWS Shapefile Centroid"
"NH1051010",42.92554089,-70.84095815,"PWS Shapefile Centroid"
"NH1071010",43.6971474,-72.24140619,"PWS Shapefile Centroid"
"NH1181010",43.05736652,-71.43223598,"PWS Shapefile Centroid"
"NH1221010",42.8133673,-72.02623729,"PWS Shapefile Centroid"
"NH1281010",43.55636276,-71.46812319,"PWS Shapefile Centroid"
"NH1371010",42.84257385,-71.45291039,"PWS Shapefile Centroid"
"NH1391010",42.84272475,-71.3844456,"PWS Shapefile Centroid"
"NH1461010",43.92659446,-71.12406562,"PWS Shapefile Centroid"
"NH1471010",42.98237593,-71.44331027,"PWS Shapefile Centroid"
"NH1531010",42.85597329,-71.51789353,"PWS Shapefile Centroid"
"NH1561010",42.8183394,-71.67024098,"PWS Shapefile Centroid"
"NH1621010",42.75164194,-71.48718527,"PWS Shapefile Centroid"
"NH1622010",42.85800965,-71.6262425,"PWS Shapefile Centroid"
"NH1731010",43.07392726,-70.94901566,"PWS Shapefile Centroid"
"NH1861010",43.15802648,-71.47953635,"PWS Shapefile Centroid"
"NH1941010",43.77285425,-71.72987345,"PWS Shapefile Centroid"
"NH1951010",43.03190028,-70.84369414,"PWS Shapefile Centroid"
"NH2111010",42.87078921,-70.83699478,"PWS Shapefile Centroid"
"NH2151010",43.24712473,-70.90572248,"PWS Shapefile Centroid"
"NH2561010",43.58749884,-71.20870674,"PWS Shapefile Centroid"
"NJ0102001",39.36549108,-74.43346026,"PWS Shapefile Centroid"
"NJ0103001",39.39445821,-74.38553956,"PWS Shapefile Centroid"
"NJ0104003",39.52068989,-74.94150957,"PWS Shapefile Centroid"
"NJ0107001",39.53017316,-74.63964947,"PWS Shapefile Centroid"
"NJ0113001",39.63384318,-74.79517128,"PWS Shapefile Centroid"
"NJ0119002",39.4086042,-74.56310851,"PWS Shapefile Centroid"
"NJ0122001",39.33842935,-74.48289153,"PWS Shapefile Centroid"
"NJ0201001",41.03318009,-74.13331724,"PWS Shapefile Centroid"
"NJ0211001",40.90497199,-74.12002733,"PWS Shapefile Centroid"
"NJ0221001",40.87914022,-74.10853808,"PWS Shapefile Centroid"
"NJ0228001",41.00004408,-74.09716973,"PWS Shapefile Centroid"
"NJ0231001",40.8783517,-74.08146578,"PWS Shapefile Centroid"
"NJ0232001",40.80784253,-74.11854855,"PWS Shapefile Centroid"
"NJ0238001",40.90679396,-74.01849371,"PWS Shapefile Centroid"
"NJ0242001",41.03009507,-74.23544755,"PWS Shapefile Centroid"
"NJ0247001",41.02955154,-74.05269692,"PWS Shapefile Centroid"
"NJ0248001",41.05623807,-74.14916677,"PWS Shapefile Centroid"
"NJ0251001",40.98646754,-74.13913152,"PWS Shapefile Centroid"
"NJ0257001",40.90326244,-74.09541296,"PWS Shapefile Centroid"
"NJ0264001",41.01330721,-74.12582649,"PWS Shapefile Centroid"
"NJ0265001",40.85036966,-74.10882156,"PWS Shapefile Centroid"
"NJ0303001",40.14281674,-74.70950461,"PWS Shapefile Centroid"
"NJ0305001",40.07408413,-74.85348698,"PWS Shapefile Centroid"
"NJ0306001",40.04795622,-74.84658737,"PWS Shapefile Centroid"
"NJ0313001",39.88960201,-74.90994711,"PWS Shapefile Centroid"
"NJ0315001",40.11083807,-74.79154501,"PWS Shapefile Centroid"
"NJ0320001",39.87362658,-74.83124808,"PWS Shapefile Centroid"
"NJ0323001",39.97562711,-74.80066634,"PWS Shapefile Centroid"
"NJ0324001",39.94941263,-74.9012635,"PWS Shapefile Centroid"
"NJ0325001",40.00003715,-74.632276,"PWS Shapefile Centroid"
"NJ0326006",40.02866043,-74.58889861,"PWS Shapefile Centroid"
"NJ0327001",39.86860616,-75.00391824,"PWS Shapefile Centroid"
"NJ0333001",39.89760469,-74.70709294,"PWS Shapefile Centroid"
"NJ0338001",40.02586332,-74.88353705,"PWS Shapefile Centroid"
"NJ0405001",39.79820437,-74.93172899,"PWS Shapefile Centroid"
"NJ0408001",39.92045914,-75.1089551,"PWS Shapefile Centroid"
"NJ0412001",39.91685129,-75.07911301,"PWS Shapefile Centroid"
"NJ0416001",39.90758002,-75.05477182,"PWS Shapefile Centroid"
"NJ0428002",39.79258504,-75.00473229,"PWS Shapefile Centroid"
"NJ0436007",39.70256919,-74.90231346,"PWS Shapefile Centroid"
"NJ0501001",39.10004124,-74.7177181,"PWS Shapefile Centroid"
"NJ0502001",38.93909837,-74.90907387,"PWS Shapefile Centroid"
"NJ0503001",38.9373186,-74.96520679,"PWS Shapefile Centroid"
"NJ0505002",38.98139229,-74.9523136,"PWS Shapefile Centroid"
"NJ0506010",39.11191295,-74.80035967,"PWS Shapefile Centroid"
"NJ0508001",39.27244333,-74.58846205,"PWS Shapefile Centroid"
"NJ0509001",39.15175047,-74.69825668,"PWS Shapefile Centroid"
"NJ0514001",38.98965017,-74.81774826,"PWS Shapefile Centroid"
"NJ0601001",39.42856899,-75.22816021,"PWS Shapefile Centroid"
"NJ0609001",39.23902804,-74.95428045,"PWS Shapefile Centroid"
"NJ0701001",40.79598222,-74.16021252,"PWS Shapefile Centroid"
"NJ0702001",40.80727518,-74.18726144,"PWS Shapefile Centroid"
"NJ0703001",40.83891223,-74.2776643,"PWS Shapefile Centroid"
"NJ0704001",40.8572783,-74.22716792,"PWS Shapefile Centroid"
"NJ0705001",40.765067,-74.21165576,"PWS Shapefile Centroid"
"NJ0707001",40.88107799,-74.29456815,"PWS Shapefile Centroid"
"NJ0710001",40.78552706,-74.32903237,"PWS Shapefile Centroid"
"NJ0712001",40.68565304,-74.43675852,"PWS Shapefile Centroid"
"NJ0713001",40.8254191,-74.21101045,"PWS Shapefile Centroid"
"NJ0714001",40.71521526,-74.1704939,"PWS Shapefile Centroid"
"NJ0719001",40.74909499,-74.26016587,"PWS Shapefile Centroid"
"NJ0721001",40.85002013,-74.29187917,"PWS Shapefile Centroid"
"NJ0801001",39.66265123,-75.07832285,"PWS Shapefile Centroid"
"NJ0802001",39.8180871,-75.12148381,"PWS Shapefile Centroid"
"NJ0807001",39.81792209,-75.26829035,"PWS Shapefile Centroid"
"NJ0809002",39.76629169,-75.38259747,"PWS Shapefile Centroid"
"NJ0810004",39.77460847,-75.16294562,"PWS Shapefile Centroid"
"NJ0811002",39.69749289,-75.01480204,"PWS Shapefile Centroid"
"NJ0815001",39.73351543,-75.13058289,"PWS Shapefile Centroid"
"NJ0821001",39.86558105,-75.12961873,"PWS Shapefile Centroid"
"NJ0822001",39.83410957,-75.15373954,"PWS Shapefile Centroid"
"NJ0824001",39.7623223,-75.29123984,"PWS Shapefile Centroid"
"NJ0901001",40.66012781,-74.10633727,"PWS Shapefile Centroid"
"NJ0904001",40.74305756,-74.15297824,"PWS Shapefile Centroid"
"NJ0905001",40.74535673,-74.0320907,"PWS Shapefile Centroid"
"NJ0906001",40.71886063,-74.06924316,"PWS Shapefile Centroid"
"NJ0907001",40.75439996,-74.12107738,"PWS Shapefile Centroid"
"NJ1005001",40.62211367,-74.90170162,"PWS Shapefile Centroid"
"NJ1009001",40.50980503,-74.86114217,"PWS Shapefile Centroid"
"NJ1014001",40.66746868,-74.89439345,"PWS Shapefile Centroid"
"NJ1101002",40.24857296,-74.554843,"PWS Shapefile Centroid"
"NJ1111001",40.26752473,-74.80321505,"PWS Shapefile Centroid"
"NJ1204001",40.42824444,-74.41783709,"PWS Shapefile Centroid"
"NJ1205001",40.51595998,-74.39283685,"PWS Shapefile Centroid"
"NJ1209002",40.40963174,-74.30042165,"PWS Shapefile Centroid"
"NJ1212001",40.45041851,-74.43509029,"PWS Shapefile Centroid"
"NJ1213002",40.31236997,-74.45771231,"PWS Shapefile Centroid"
"NJ1214001",40.4866143,-74.44584472,"PWS Shapefile Centroid"
"NJ1216001",40.51955896,-74.27316086,"PWS Shapefile Centroid"
"NJ1219001",40.46213523,-74.32463194,"PWS Shapefile Centroid"
"NJ1221004",40.38783109,-74.52415725,"PWS Shapefile Centroid"
"NJ1223001",40.44547325,-74.3784171,"PWS Shapefile Centroid"
"NJ1225001",40.55665798,-74.31225387,"PWS Shapefile Centroid"
"NJ1302001",40.17779295,-74.58727204,"PWS Shapefile Centroid"
"NJ1305001",40.19119908,-74.01624205,"PWS Shapefile Centroid"
"NJ1306001",40.17871938,-74.02137016,"PWS Shapefile Centroid"
"NJ1308001",40.10503489,-74.06424126,"PWS Shapefile Centroid"
"NJ1312001",40.29707712,-74.36071315,"PWS Shapefile Centroid"
"NJ1322001",40.4317695,-74.2016475,"PWS Shapefile Centroid"
"NJ1326001",40.30316743,-74.30110448,"PWS Shapefile Centroid"
"NJ1326002",40.25739858,-74.35782679,"PWS Shapefile Centroid"
"NJ1329001",40.41162213,-74.23719153,"PWS Shapefile Centroid"
"NJ1339001",40.40932026,-74.16949608,"PWS Shapefile Centroid"
"NJ1345001",40.29439301,-74.03695952,"PWS Shapefile Centroid"
"NJ1349001",40.15219775,-74.04299122,"PWS Shapefile Centroid"
"NJ1350001",40.4437836,-74.17128824,"PWS Shapefile Centroid"
"NJ1352003",40.16614442,-74.09624409,"PWS Shapefile Centroid"
"NJ1401001",40.90718411,-74.40817436,"PWS Shapefile Centroid"
"NJ1403001",40.99707228,-74.3424773,"PWS Shapefile Centroid"
"NJ1404001",40.74049565,-74.38374591,"PWS Shapefile Centroid"
"NJ1408001",40.87055919,-74.51007696,"PWS Shapefile Centroid"
"NJ1409001",40.88273904,-74.55730453,"PWS Shapefile Centroid"
"NJ1410001",40.81918822,-74.36381635,"PWS Shapefile Centroid"
"NJ1411001",40.77861919,-74.38708593,"PWS Shapefile Centroid"
"NJ1416001",40.92186247,-74.29835939,"PWS Shapefile Centroid"
"NJ1421003",40.92260505,-74.35392665,"PWS Shapefile Centroid"
"NJ1424001",40.80272459,-74.47436511,"PWS Shapefile Centroid"
"NJ1427001",40.84960268,-74.75782025,"PWS Shapefile Centroid"
"NJ1427005",40.83671171,-74.7008657,"PWS Shapefile Centroid"
"NJ1427007",40.88925493,-74.72789307,"PWS Shapefile Centroid"
"NJ1427017",40.89934054,-74.72757071,"PWS Shapefile Centroid"
"NJ1428001",40.89737206,-74.70278546,"PWS Shapefile Centroid"
"NJ1429001",40.8584373,-74.4374422,"PWS Shapefile Centroid"
"NJ1431001",40.95960911,-74.3038445,"PWS Shapefile Centroid"
"NJ1434001",40.89658114,-74.51837587,"PWS Shapefile Centroid"
"NJ1435003",40.95315081,-74.54497678,"PWS Shapefile Centroid"
"NJ1436002",40.85528404,-74.65396729,"PWS Shapefile Centroid"
"NJ1436003",40.91228743,-74.65046053,"PWS Shapefile Centroid"
"NJ1436004",40.87944702,-74.67912413,"PWS Shapefile Centroid"
"NJ1438004",40.80381297,-74.80152564,"PWS Shapefile Centroid"
"NJ1439001",40.89994609,-74.58085787,"PWS Shapefile Centroid"
"NJ1501001",39.75729901,-74.1073704,"PWS Shapefile Centroid"
"NJ1503001",39.56624532,-74.23643712,"PWS Shapefile Centroid"
"NJ1505003",39.8844094,-74.08282168,"PWS Shapefile Centroid"
"NJ1505004",39.89648984,-74.18097341,"PWS Shapefile Centroid"
"NJ1506001",40.06803788,-74.12084492,"PWS Shapefile Centroid"
"NJ1507005",39.98852754,-74.19706415,"PWS Shapefile Centroid"
"NJ1509001",39.69972092,-74.13909773,"PWS Shapefile Centroid"
"NJ1511001",40.11786797,-74.2752262,"PWS Shapefile Centroid"
"NJ1512001",39.8483142,-74.18222177,"PWS Shapefile Centroid"
"NJ1514002",40.0681723,-74.17930848,"PWS Shapefile Centroid"
"NJ1515001",39.9704771,-74.06865143,"PWS Shapefile Centroid"
"NJ1516001",39.58103222,-74.36422504,"PWS Shapefile Centroid"
"NJ1517001",39.60032829,-74.21244624,"PWS Shapefile Centroid"
"NJ1518005",40.0163356,-74.27968628,"PWS Shapefile Centroid"
"NJ1520001",39.7853298,-74.20376929,"PWS Shapefile Centroid"
"NJ1524001",40.07772343,-74.07031313,"PWS Shapefile Centroid"
"NJ1525001",40.09125851,-74.04447867,"PWS Shapefile Centroid"
"NJ1527001",39.92585489,-74.07747726,"PWS Shapefile Centroid"
"NJ1528001",39.6468716,-74.18137361,"PWS Shapefile Centroid"
"NJ1530004",39.70857734,-74.26427472,"PWS Shapefile Centroid"
"NJ1531001",39.66181802,-74.16915668,"PWS Shapefile Centroid"
"NJ1533001",39.74919965,-74.23349288,"PWS Shapefile Centroid"
"NJ1601001",41.01233621,-74.33293581,"PWS Shapefile Centroid"
"NJ1605001",40.87961608,-74.21814206,"PWS Shapefile Centroid"
"NJ1605002",40.88256984,-74.15565672,"PWS Shapefile Centroid"
"NJ1613002",41.05516355,-74.28197644,"PWS Shapefile Centroid"
