ZCTA,LAT,LON
31093,32.65903887,-83.68171175
59106,45.80638251,-108.6947584
59214,47.20613206,-105.991943
60973,40.53653493,-87.66262375
52553,41.16100562,-92.73595425
52334,41.70897974,-91.9587195
59038,46.33167315,-107.312852
36301,31.14385831,-85.40317764
59039,46.68532714,-107.284584
52337,41.88215569,-91.14283886
56224,44.37627779,-95.05854617
56225,45.46393067,-96.4969325
52231,41.36371103,-92.0591072
56226,45.41065211,-95.67702891
56227,45.29597011,-96.172671
52233,42.04680631,-91.6866735
49006,42.29538673,-85.62906099
52236,41.73136748,-91.87649447
56228,44.93616744,-94.67719014
36251,33.2299625,-85.8653401
63028,38.14553245,-90.39441338
56296,45.8298111,-96.46955719
59061,45.47780676,-109.821008
47303,40.25604324,-85.371214
59064,45.88011498,-107.872456
63107,38.66368575,-90.21199255
36330,31.30744513,-85.85852176
52403,41.97892845,-91.61624325
59067,45.96826191,-109.234341
49057,42.18645296,-86.16690657
60901,41.09786278,-87.880796
47304,40.23398874,-85.45971531
31064,33.27693845,-83.61838875
31094,33.1137708,-82.79891798
52556,41.01843847,-91.92647631
52549,40.61395133,-92.94595851
33013,25.86207668,-80.27030829
60954,41.1644728,-87.628334
56331,45.67928361,-94.67418517
52551,40.81877438,-92.1058055
31089,32.85240962,-82.86359271
56332,45.96994586,-95.5055313
31090,32.79599509,-83.05120409
52552,40.83552455,-92.5363214
36421,31.38068863,-86.39927175
60955,40.67741558,-87.9117625
36425,31.75882165,-87.19731483
47358,40.05487033,-85.11202691
32931,28.3225309,-80.62525373
52338,41.82904514,-91.70861034
31036,32.27057377,-83.49597237
56273,45.32163518,-94.96780211
49036,41.90566175,-85.02390255
52339,41.92312799,-92.5830902
31037,32.12057752,-82.93244995
63080,38.20830356,-91.08805558
47265,38.9673096,-85.70853325
47270,38.84360981,-85.71808
31041,32.39950639,-84.14069075
47272,39.41520975,-85.61938622
31042,32.76696783,-83.153469
32935,28.14435428,-80.64839529
59044,45.68368579,-108.8346293
32828,28.53050254,-81.17024727
60644,41.88013944,-87.75754753
56229,44.59384477,-95.72395374
32829,28.47640443,-81.22482229
59001,45.56560794,-109.582631
49008,42.26335986,-85.61525976
36258,33.47793328,-85.71598071
31016,32.90586584,-84.04594075
60645,42.00860366,-87.69457911
36260,33.58668248,-85.99996372
32832,28.39844029,-81.18408274
36262,33.79647992,-85.46743023
31018,32.98408677,-82.61978796
36263,33.46724503,-85.36016567
56235,45.70588549,-96.01078023
52241,41.69708023,-91.59752563
60910,41.06423022,-87.79991093
60911,40.88849277,-87.976322
47305,40.19389799,-85.38566697
33014,25.90441883,-80.3089645
56335,45.60136991,-94.85933358
52554,40.91474886,-92.189182
60957,40.44037552,-88.13976057
60958,41.06521291,-87.59159929
47359,40.52684896,-85.267949
56338,46.01124879,-93.8300065
60959,40.78949868,-88.18318474
52345,42.21436411,-91.8998475
36303,31.2610804,-85.35737775
52346,42.01298505,-92.08118553
31044,32.67918569,-83.3611425
63084,38.41745941,-91.01443961
52347,41.71348688,-92.285905
31046,32.97691495,-83.790675
52348,41.9932997,-92.38595522
52242,41.66019311,-91.5447675
56237,44.61957137,-95.43486492
49012,42.34625103,-85.3411765
60649,41.76872409,-87.57373625
36268,33.49993595,-85.93464668
56252,45.17787823,-95.30394635
47227,38.86862019,-85.6665645
52302,42.06558094,-91.57089344
56256,45.02306763,-96.19987588
60647,41.92074642,-87.70197535
52255,41.86292606,-90.96126644
63034,38.84795037,-90.28691937
52251,41.6583042,-92.201375
56239,44.52244,-95.88788
52245,41.67073059,-91.50670271
32835,28.52195044,-81.48486284
63036,37.98170591,-90.37202411
56240,45.56326595,-96.47484309
47306,40.20539856,-85.40730308
36340,31.05396018,-85.89157256
49061,41.82774835,-85.837359
52404,41.92151243,-91.69075548
59071,45.21438817,-109.623237
49065,42.13644013,-85.83928519
36345,31.36411569,-85.31198702
56304,45.52511202,-94.05201561
31070,32.18800319,-83.78668776
49071,42.22746629,-85.78000806
60934,40.96117592,-88.34861936
59082,45.84036505,-110.2922538
36360,31.46645732,-85.61640443
32967,27.713585,-80.46018839
59085,46.36169072,-110.1401483
31079,31.96179555,-83.4695285
60912,40.9725264,-87.6023898
31066,32.80757069,-83.98954314
49066,42.03318493,-85.35008639
60919,40.98751723,-88.2401015
33015,25.94118043,-80.31761198
47361,40.00418367,-85.38493142
56340,45.75540502,-94.44878466
60960,40.43878091,-87.89129652
33016,25.89361878,-80.33185527
49091,41.82505953,-85.44626575
63122,38.57853083,-90.42132435
56279,45.21651769,-95.17583719
36305,31.20226503,-85.49797091
56280,44.63211922,-96.16720186
56281,44.94224811,-95.1683145
60803,41.67230578,-87.73652645
32940,28.21813047,-80.75434398
49040,41.96845451,-85.32398287
31050,32.72923529,-83.94095955
49010,42.53417144,-85.87297076
36264,33.59306308,-85.53816323
52246,41.65091515,-91.5679715
32836,28.41734736,-81.51539625
47201,39.15068958,-85.99426756
52247,41.51504337,-91.71773505
63039,38.49536731,-90.83527037
63040,38.57297337,-90.63518579
56241,44.79653617,-95.57941958
32837,28.38078825,-81.41995457
49013,42.30523128,-86.10798832
36265,33.81872385,-85.7704455
56243,45.16869399,-94.67986773
52253,41.89710235,-91.35154825
32839,28.48835731,-81.40692934
31022,32.51214593,-83.10954404
47203,39.19021161,-85.77326425
52257,41.9184108,-92.17739187
63043,38.72961983,-90.45657958
36266,33.35336192,-85.75061597
59014,45.10890826,-108.6299165
49014,42.34215252,-85.05852675
56248,45.79317475,-96.13674509
31067,32.85229402,-82.96468678
60913,41.14836159,-88.06204001
36343,31.07933525,-85.0779155
47320,40.27869083,-85.26720057
47324,39.74117797,-84.85172061
59068,45.1592857,-109.4563043
47325,39.69395465,-85.01834167
49058,42.63331765,-85.29316844
59069,45.74967349,-109.4504455
36344,31.09754013,-85.7153098
60914,41.18707788,-87.86194486
49064,42.22029017,-86.04992076
60915,41.15088359,-87.850036
60962,40.62247522,-88.18441115
52557,41.02006672,-91.96636438
33018,25.91998829,-80.39274921
36432,31.25730158,-87.0242035
60964,41.03403791,-87.7417908
63123,38.54945872,-90.32743589
36435,31.87888635,-87.45563516
31096,32.71875124,-82.70636005
36436,31.76632813,-87.66140759
31051,32.14316162,-83.876152
52351,41.86904104,-91.84153675
32949,27.92004657,-80.55200714
49043,42.2867888,-86.26962949
63090,38.53174121,-91.05050364
36267,33.19509199,-85.9465326
56251,45.14048064,-94.91981208
59070,45.36286669,-109.1796039
60920,41.03021408,-88.30379032
52411,42.05093978,-91.72722571
32963,27.73838502,-80.397986
63111,38.55841645,-90.24996246
49067,42.02356012,-85.79985326
36350,31.34350442,-85.49669814
31071,32.13324613,-83.52257008
60922,41.00746102,-87.872465
59072,46.51836185,-108.5496404
36351,31.41468816,-85.90600003
63112,38.65993354,-90.28332868
31072,31.96585021,-83.56622503
60926,40.56939437,-87.81207894
36352,31.25682291,-85.61630747
59074,46.36068024,-109.3017878
36439,31.42061638,-87.347178
31097,32.89948379,-84.15556578
52563,41.1612837,-92.2825835
59201,48.1598235,-105.6464649
63124,38.63830491,-90.38018954
47362,39.93187875,-85.36997574
47367,40.08366328,-85.39206714
60969,41.11096784,-88.14971351
32950,27.97571868,-80.57835566
47280,39.29657359,-85.9504763
56283,44.53208325,-95.14223499
63045,38.76862598,-90.46552452
63047,38.19421139,-90.489807
32966,27.69124075,-80.768627
60927,40.93932654,-87.96740865
63113,38.65801961,-90.24760113
60928,40.74568961,-87.85077376
49070,42.54022147,-85.62876961
52566,41.12331185,-92.506349
49093,41.97376145,-85.64666468
52569,40.91926912,-93.035836
59213,48.04017759,-104.8247995
60970,40.79220014,-87.74041016
49096,42.63793511,-85.01407833
61001,42.46121467,-90.12225261
59218,48.09237732,-104.4649665
47373,40.33863864,-85.15355055
56354,46.05968171,-95.21905725
49103,41.94564032,-86.3751313
56358,45.84070177,-93.44881186
59240,48.84225354,-106.2405046
61015,41.99439721,-89.20016089
36467,31.27949849,-86.25578822
59241,48.46127961,-107.0460241
59215,47.50434718,-105.7454156
32951,27.9609247,-80.51355453
36312,31.16104049,-85.23994922
56284,44.77732899,-95.20202774
47283,39.16979184,-85.58649641
60804,41.84003609,-87.75925485
52356,41.47493318,-91.84770239
63105,38.64248865,-90.3275205
59066,45.33881871,-108.4972606
32960,27.64068311,-80.40364476
56301,45.49712896,-94.17135875
59047,45.56851299,-110.5517641
56288,45.24221584,-94.94837019
36321,31.20556312,-85.30093876
63091,38.36584023,-91.39012247
49045,42.1037887,-86.00217216
31055,31.98286612,-82.89003335
47281,38.7856462,-86.10323686
32903,28.10817595,-80.58486076
47224,38.8881501,-85.22474039
47226,39.2826378,-85.86905119
31023,32.18286832,-83.19908816
49015,42.27466557,-85.23113636
31076,32.54706465,-84.10760383
60930,40.83229491,-88.00297696
31077,31.93487768,-83.17726985
47334,40.1126825,-85.52357656
60932,40.46510424,-87.8001184
47335,39.81171932,-85.20669543
60933,40.46110136,-88.28146425
59079,46.06068858,-108.3672041
52574,40.80820411,-92.96947861
33023,25.98810808,-80.21265194
56353,45.79606077,-93.6259709
49107,41.84800636,-86.41397416
31210,32.90487453,-83.73560404
36471,31.62614894,-87.22860341
36444,31.65935504,-87.46510271
60974,40.71798461,-87.73590381
59217,47.58448675,-104.2445198
31201,32.80943841,-83.6176395
56347,45.96978735,-94.8615762
52571,40.8773884,-92.83112481
56349,45.72373401,-95.5245524
63127,38.5354429,-90.41296571
36445,31.44394611,-87.44981372
56350,46.31096798,-93.23923242
61007,42.20424409,-89.56374075
52572,40.67793131,-92.69167451
49097,42.1149171,-85.48984835
47371,40.41863084,-84.95857875
30906,33.34845758,-81.97248157
47140,38.3806138,-86.36890066
48895,42.68945683,-84.28058768
48896,43.52124958,-84.90101467
32810,28.62641176,-81.4334325
36115,32.40676186,-86.24244
39747,33.4124036,-89.558507
52205,42.11747785,-91.2880668
47150,38.28815645,-85.84781635
52208,41.88570207,-92.26473258
56214,44.60440921,-95.3198665
32821,28.37322639,-81.484754
39759,33.45608638,-88.92081025
47163,38.54103418,-85.67925811
47147,38.59418973,-85.53887558
36116,32.26970546,-86.2252895
39751,33.70443859,-89.100052
52215,41.9101583,-92.40108287
56255,44.39423562,-95.41711346
36271,33.78217522,-86.01623398
47230,38.79459844,-85.63136326
47231,38.89793193,-85.49962834
52305,42.01796547,-91.34211005
63050,38.25975852,-90.57629599
47232,39.11296506,-85.79426439
31024,33.323431,-83.36989529
59020,45.0871827,-110.1206598
52308,41.57334505,-92.15935766
59025,45.09502187,-106.7178029
31028,32.62627258,-83.6848645
59081,45.01978547,-109.9829403
56309,46.08035777,-95.80203206
47337,39.80275372,-85.43728505
31081,32.4082341,-84.27728078
49073,42.57973773,-85.11717918
49074,42.31980706,-85.53994243
47338,40.34362126,-85.33974233
60936,40.46456315,-88.36103035
63115,38.68216247,-90.23987646
36446,31.79145763,-87.72444139
63128,38.49365387,-90.38307402
56352,45.65044858,-94.80112555
48897,42.70496696,-85.13193018
47141,38.54926258,-85.60842259
52307,41.7915234,-91.90244821
49022,42.11531767,-86.3692634
32908,27.95618423,-80.69826978
56263,44.41576812,-95.54085852
60656,41.97686436,-87.8281715
32920,28.44511025,-80.58527258
52325,41.58026628,-91.92313012
56266,44.41638886,-94.91330055
52327,41.47696144,-91.58045153
59033,45.71784348,-109.7805168
52310,42.20622076,-91.118667
52316,41.53726988,-92.09372475
63072,38.36629745,-90.81353272
60652,41.74743176,-87.71440321
59024,46.14522216,-107.604329
36272,33.94441569,-85.60452827
60948,40.52410452,-88.07696652
56320,45.46291178,-94.41709422
33010,25.8330996,-80.27901546
63118,38.59234906,-90.22536299
47345,39.8920091,-85.04759664
49076,42.43091475,-84.88659293
56314,45.83285002,-94.485592
52543,41.18688129,-92.526353
49075,41.91723843,-85.449152
47339,39.95381836,-85.0756735
52501,41.03828093,-92.43251119
56310,45.64740811,-94.441324
59086,46.05609951,-110.6528544
32970,27.75213165,-80.450787
36362,31.35074106,-85.69024571
60938,40.77373954,-87.94225925
49098,42.16756472,-86.24249748
31204,32.84993587,-83.67609887
59222,48.70068173,-105.1556747
36453,31.197877,-86.14723797
36454,31.34370636,-87.2018404
36455,31.01215825,-86.35325173
59223,47.9032037,-106.1934747
63129,38.45638976,-90.32210161
36113,32.38225033,-86.33795875
47142,38.05405859,-86.2050045
60638,41.78176258,-87.77057937
52202,42.15834188,-91.6379132
47145,38.33458287,-86.30110916
39746,33.74696419,-88.41540765
32811,28.51613577,-81.4452596
63053,38.36649302,-90.3639721
52312,42.00616812,-91.24526335
31027,32.57405275,-82.81959318
60653,41.81990081,-87.60614232
52313,42.25955066,-92.09727055
56258,44.44120085,-95.7590734
59027,45.26121672,-110.906742
60654,41.89208262,-87.63668079
56260,44.96339104,-95.48572941
52314,41.93438888,-91.44985245
63060,38.2565686,-90.868164
49078,42.46583723,-85.72844778
36370,31.16652035,-85.1243885
36371,31.32077358,-85.54742405
49101,41.94462309,-86.48429923
61008,42.23186733,-88.8355745
49102,41.95192795,-86.26035407
59226,48.31703333,-104.487165
52577,41.27025521,-92.75505525
31206,32.79381542,-83.68321212
30907,33.52192572,-82.0859646
52203,41.82476185,-91.8310095
56201,45.10186863,-95.04226614
39750,33.54843712,-89.0654415
52206,41.99187686,-91.88716684
36117,32.37830786,-86.14606968
39752,33.48839747,-89.171088
52207,42.09283466,-90.82999272
30909,33.47070216,-82.08374638
30912,33.47020046,-81.98791734
32817,28.5900097,-81.24449204
56208,45.24422729,-96.00960459
39756,33.7724411,-88.741128
31001,31.97598426,-83.33982527
63061,38.26908518,-90.83103775
56262,45.12275669,-95.86846251
59029,45.40848063,-108.8047618
36274,33.17688897,-85.3628174
47243,38.67175753,-85.48159639
47244,39.20354561,-85.708419
31029,33.03895375,-83.92979663
49024,42.20208985,-85.6191611
56264,44.60883165,-95.91708425
52317,41.76277271,-91.63137961
59032,47.01057739,-108.75808
49026,42.37780855,-85.96272666
52318,41.89006481,-91.89652987
32976,27.86197547,-80.53721104
56312,45.46296457,-94.95321027
36373,31.51784781,-85.16023925
56313,45.78402211,-93.55274515
47344,39.87854765,-85.46397214
52531,41.02683201,-92.8156311
36374,31.57228397,-85.48956649
31082,32.99200901,-82.89817319
56356,45.63335183,-94.73329011
31207,32.82860221,-83.64929883
56357,45.68805569,-93.8015365
49104,41.96352696,-86.35889278
33069,26.23565727,-80.15806711
31408,32.11163318,-81.18162848
52754,41.34256087,-91.24144353
49267,41.75980372,-83.72343792
49268,41.87156303,-83.92564713
63357,38.65519961,-91.09467473
52756,41.72167765,-90.578149
52757,41.8047777,-90.35126575
36581,31.36647748,-88.00981426
59425,48.18647547,-111.8875465
56481,46.46704646,-94.93445223
49310,43.51523483,-85.05444577
63376,38.80020105,-90.61662439
33138,25.8539006,-80.17843739
49312,43.70238598,-85.8006955
31513,31.77793623,-82.3462457
47557,38.54950319,-87.285228
27011,36.22617718,-80.680031
49315,42.80964867,-85.736486
56482,46.46554285,-95.14309243
33155,25.73671705,-80.3111697
59477,47.43857136,-111.9947653
49342,43.69636478,-85.3215892
29036,34.1339481,-81.33621269
47601,38.05299664,-87.2552524
58047,46.68796084,-96.8318335
27045,36.23481095,-80.29613457
57033,43.616126,-96.96036451
58048,47.1988074,-97.22738944
61252,41.84347399,-90.12271111
59480,47.22697462,-111.1201235
56384,45.81084319,-94.5625025
31318,32.13576549,-81.37565255
49203,42.22095866,-84.40350653
56385,45.70347822,-95.20678236
52758,41.7440663,-90.44109371
33071,26.24395877,-80.26626435
31411,31.93994384,-81.03436566
49270,41.86865546,-83.68204902
36549,30.44065045,-87.4383035
33073,26.29818586,-80.18268821
36550,31.25211214,-87.74294875
33076,26.31791232,-80.27430976
33101,25.77976422,-80.19876263
33109,25.76031972,-80.13570815
36551,30.63982787,-87.75041413
47501,38.66137818,-87.1748103
63361,38.95802002,-91.56056858
56467,46.97714507,-94.83757838
58001,46.44836545,-96.74081228
33139,25.78511366,-80.14905578
48894,42.92839974,-84.79488619
61013,42.37541216,-89.63637957
52585,41.18901762,-91.98859814
61014,41.97501243,-89.88649812
56386,46.11400753,-93.52172179
56387,45.53211389,-94.24143825
56389,45.79960662,-95.08834598
31320,31.79125468,-81.371558
33037,25.20278959,-80.38202444
61049,42.04416997,-89.00750719
52641,40.9885194,-91.58515297
61052,42.10090403,-89.000782
59311,45.16941979,-104.5301527
49276,41.79733137,-83.78432345
49282,42.03497904,-84.40516318
36553,31.22854993,-88.08658773
63362,38.93276959,-90.88228279
52761,41.47726218,-91.032173
47513,38.3040621,-86.69947664
58002,46.97562036,-97.4078476
58004,47.02713663,-97.26210887
36582,30.51563877,-88.17535308
47558,38.63432007,-87.037418
49316,42.79644306,-85.55565248
59430,47.43088133,-109.8343189
36584,31.19576187,-88.38384575
47561,38.85707726,-87.43609568
52586,41.34573707,-92.46696214
59231,48.40342512,-106.5496458
33025,25.98735822,-80.28134002
63132,38.67606737,-90.37744227
49111,42.02543261,-86.28619519
52590,40.66538459,-93.13595259
47380,40.28554768,-85.03444693
31213,32.84008108,-83.63935045
52644,41.03986525,-91.4153569
31321,32.18186626,-81.66469278
59312,47.00664643,-106.3806485
61053,42.1150656,-89.98335496
52646,41.06708406,-91.00075881
52647,41.13418461,-91.54505097
52649,40.83827125,-91.60648042
36555,30.40005752,-87.77312037
33125,25.78393749,-80.2373438
47514,38.148603,-86.59401337
61091,41.90939737,-89.56431125
43008,39.93351093,-82.48173261
36470,31.51601417,-87.55519647
47381,40.3866924,-84.86462202
47382,40.23688285,-84.91843258
63133,38.68227268,-90.30670804
61057,41.83356778,-89.38395138
52653,41.16643713,-91.15598351
36524,31.8056674,-88.09634425
36525,30.88423138,-88.023153
61064,41.98931922,-89.58725647
36526,30.61112551,-87.86346272
59326,46.77175419,-104.8518385
49236,42.077931,-83.95032017
63333,39.03511133,-91.32013936
56437,46.25048114,-95.05656713
49241,42.10120375,-84.60150998
47441,39.03975678,-87.17430318
47427,39.21188788,-87.0151995
61059,42.45674535,-89.9402755
59313,46.29050735,-104.179423
33040,24.57054299,-81.89367876
47516,38.76453544,-87.4185779
56469,46.77697694,-93.54628105
59410,47.4575374,-112.547293
47520,37.93318849,-86.69386725
49286,42.01444357,-83.93441129
52773,41.62186823,-90.75528151
52778,41.60710853,-91.0062855
33133,25.73080026,-80.23351097
36572,30.85180829,-88.058528
31512,31.53402895,-83.0156585
49301,42.97712643,-85.47669437
36569,31.54418265,-88.07907796
49288,41.73532621,-84.43212129
59422,47.83956568,-112.4826611
52766,41.4640155,-91.30064563
49285,42.46856893,-84.20754907
52767,41.57766282,-90.4277065
47519,38.59761131,-86.98792296
58006,47.09681498,-97.20359156
33141,25.8510928,-80.13854785
33026,26.02571684,-80.29622862
52593,40.77365132,-92.73952711
59250,48.83218251,-106.523207
59252,48.9272264,-104.8216738
56362,45.40571095,-94.71500853
47390,40.20628566,-84.84656031
59254,48.75751598,-104.6111344
59257,48.75374247,-104.9423974
61030,42.11577203,-89.58900575
56361,46.16146781,-95.3350629
59248,48.27553634,-106.2584072
63138,38.79234981,-90.178227
47383,40.1512306,-85.26398409
52591,41.31980362,-92.19475614
52651,40.858159,-91.81329068
31323,31.67359493,-81.4530194
59314,45.0784572,-105.4392619
36522,31.09965313,-88.266182
47429,39.27583804,-86.6144574
49227,41.94979532,-84.77036716
33042,24.66560843,-81.50620774
36523,30.3669922,-88.142381
49228,41.80385473,-83.88244894
61061,41.99851181,-89.33821199
49229,41.99004127,-83.82660017
59318,47.48954789,-107.4784167
59322,47.035192,-106.640702
56425,46.34159232,-94.28306492
47433,39.35571675,-86.65502102
47434,39.01276713,-86.54568853
52657,40.76784681,-91.5164239
61063,42.31304309,-89.34691052
52768,41.69905841,-90.38978849
52769,41.57868044,-90.841823
59411,48.88942644,-113.4138611
47521,38.39631539,-86.71027825
49287,42.0181876,-84.0772735
47522,38.88718517,-86.84890225
31501,31.22688354,-82.3484735
61101,42.33508628,-89.1601375
49289,41.77140303,-84.10707414
59412,47.3253337,-110.8762366
58007,47.02519438,-97.45725011
59434,48.68683867,-113.5567702
61019,42.4409874,-89.40865148
56360,45.87482299,-95.12687436
59243,47.76062735,-104.6738707
31216,32.72806623,-83.67837861
59244,48.62834985,-106.3094419
52594,40.83559366,-92.6495609
52595,41.28847686,-92.61506208
49116,41.84826594,-86.67323259
59247,48.53477207,-104.367101
63134,38.74322669,-90.34551422
33027,25.98244965,-80.34359241
47386,40.05276609,-85.38301864
47387,39.83676665,-85.2945571
47437,38.71356671,-86.67683846
33051,24.7228233,-81.02144969
31327,31.46995552,-81.21503075
52659,41.13283788,-91.43659066
31328,32.00618895,-80.8952305
52701,41.98198465,-90.24906313
59324,45.79095182,-104.5139295
61065,42.40775992,-88.82745759
52721,41.75589039,-90.9632904
49234,42.12112305,-84.36729075
63304,38.72629424,-90.6254935
49235,41.8634873,-84.21347325
59414,47.52619698,-111.2672985
52772,41.75005815,-91.14082521
58009,47.33202325,-97.2508485
49319,43.22767535,-85.52808667
59440,47.7248913,-111.1426129
59441,46.81900286,-109.0301113
52807,41.61064631,-90.5162957
61111,42.33540947,-89.00368813
63382,39.3110454,-91.49044128
47568,38.78008256,-87.103224
59447,47.28114828,-110.4595513
49328,42.61703677,-85.72153325
63384,39.0868036,-91.56345843
56515,46.2943688,-95.70802288
59448,48.25788289,-112.866989
47574,37.95264896,-86.56320488
49326,43.25071922,-85.32084916
47575,38.32321506,-86.8113087
47388,40.0054491,-85.44370473
33028,26.01851843,-80.34488646
36475,31.39972287,-87.17495575
63330,39.26150215,-90.79211434
33054,25.90775693,-80.25754161
36527,30.69675741,-87.8775421
63332,38.60135398,-90.89194461
47443,38.96650971,-87.09058675
36528,30.25577907,-88.1175885
49237,42.17308587,-84.64905686
36529,31.29274767,-88.27281368
33055,25.94814168,-80.2781198
61068,41.94927211,-89.06512302
36530,30.41191078,-87.55444765
31331,31.51654072,-81.41569829
33127,25.81306095,-80.2055247
36561,30.28705117,-87.559331
33128,25.776623,-80.20411324
36562,31.03732976,-87.66269924
61112,42.24197047,-88.9752228
49322,43.35684508,-85.35259427
36602,30.69818013,-88.03798436
56501,46.83665501,-95.82227602
49323,42.71747791,-85.7868675
61114,42.30852447,-88.98926733
31519,31.67640549,-82.86947867
59442,47.78361379,-110.501627
58015,46.59220766,-96.81543283
49325,42.76154595,-85.30159719
47567,38.4695494,-87.30556782
59443,47.5621015,-111.8264713
47576,38.18511054,-86.609624
59446,47.64081958,-110.1789559
61115,42.35478364,-89.0470905
36476,31.35360657,-86.54636949
49119,41.87561978,-86.54857663
33029,25.99183807,-80.40794985
52722,41.56632144,-90.46728168
47446,38.73818036,-86.52032745
61070,42.41570672,-89.47174584
49240,42.27818366,-84.18025299
52726,41.50094534,-90.78418608
33056,25.94920838,-80.24564936
52727,41.95829605,-90.33341148
36564,30.46979868,-87.91452278
63366,38.85934237,-90.71977783
47525,38.02869491,-86.55379759
52774,41.90646055,-90.5939285
33129,25.75368094,-80.1990925
47527,38.47229557,-86.77772415
56470,47.02369225,-95.09435587
47528,38.84443267,-87.26805029
49303,43.27803814,-85.858177
29010,34.21486044,-80.26947389
47577,38.1500232,-86.8076542
56511,46.85316144,-96.00762656
33143,25.70252846,-80.29787383
27021,36.31858499,-80.33859429
47579,38.111464,-86.91325318
59451,47.38982626,-109.397806
63383,38.80725213,-91.19319812
36604,30.68229892,-88.06836509
31520,31.17745298,-81.48724759
58029,47.1260074,-97.40896225
56363,45.69626971,-93.65409597
31220,32.87813846,-83.82087773
36477,31.08385004,-86.05395376
31301,31.7581416,-81.60395773
36480,31.32977522,-87.61126526
56364,46.01603728,-94.06704771
52619,40.52462482,-91.56568042
61021,41.82898985,-89.47757588
31302,32.12625817,-81.34332779
56367,45.76108065,-94.17019029
52620,40.66620612,-91.800015
63136,38.74415912,-90.25977125
52621,41.20821122,-91.53210778
59255,48.23116108,-105.1682546
31303,32.49627214,-81.3061069
49125,41.88673178,-86.58409197
52728,41.45908724,-90.72579834
47453,38.93451499,-86.76724254
59333,46.27610375,-106.2323175
63343,39.15774457,-90.82818279
56444,46.41748417,-93.87804367
36535,30.3844123,-87.72767977
59339,47.29028209,-105.0716038
56450,46.23338781,-93.83608492
52745,41.69635759,-90.748345
59351,45.76327893,-105.7084885
49246,42.14313734,-84.543284
47454,38.51596939,-86.45989109
31404,32.05059519,-81.05368136
56438,46.13873703,-94.80875883
52729,41.80064714,-90.7431081
47448,39.17530912,-86.24486823
33130,25.76808842,-80.20287886
33131,25.76116142,-80.183546
63367,38.77804279,-90.79534416
33144,25.76336743,-80.31220767
47584,38.25110042,-87.25789647
57015,43.4218098,-96.98005811
61230,41.74071605,-90.21448228
31522,31.2667052,-81.3399385
56516,47.44365847,-95.96668328
61231,41.20209851,-90.7223555
56520,46.28646578,-96.50362024
59461,48.47277005,-111.2267888
58040,46.21054778,-97.67137579
52624,40.73479402,-91.33610042
61025,42.4696463,-90.55911965
49126,42.02384848,-86.374468
61027,42.33327347,-89.75554679
56368,45.45160996,-94.53919748
56371,45.43333411,-94.63716661
31305,31.38985187,-81.38909637
59259,47.69109264,-105.0841524
59260,48.84035509,-106.1021736
61028,42.25519491,-90.153445
56440,46.14656774,-94.95731931
47451,38.89175784,-86.52536443
63339,39.33672637,-91.36383256
63341,38.66493157,-90.81784493
31401,32.06833803,-81.09254347
59332,45.23336435,-104.872807
49245,42.14084949,-84.8179473
59336,46.34202146,-104.9506518
61072,42.44661529,-89.14108426
56443,46.19160202,-94.57564093
63344,39.254675,-91.018728
33063,26.25138761,-80.21013307
36568,30.51289967,-88.27068085
61102,42.22996168,-89.15632909
33132,25.77719581,-80.17393978
52801,41.52076988,-90.57472721
59462,47.1082766,-109.8851905
63389,39.016525,-90.7714515
27030,36.48843521,-80.6300048
58035,47.25598214,-97.41588631
59467,48.07147645,-112.377953
56517,47.5547351,-96.5382544
36605,30.60299001,-88.08926365
31523,31.2110718,-81.61517571
49333,42.69547768,-85.46341452
61241,41.48780213,-90.31998637
58031,46.76221927,-97.66859457
59456,48.27223845,-111.3543438
33146,25.72059573,-80.27273656
58032,46.0707309,-97.64411919
49331,42.9516105,-85.35137625
29018,33.34618907,-80.64373774
47396,40.18660012,-85.51631641
56373,45.85454875,-94.23789592
49129,41.81700548,-86.68842147
61031,41.83265713,-89.31627372
59261,48.53331104,-107.3599104
49130,41.78084423,-85.85995237
59262,47.4637851,-104.504684
36502,31.14349464,-87.501317
52627,40.65973505,-91.35146051
59274,47.83945411,-105.4220303
52637,41.02947224,-91.1313985
56378,45.72307465,-94.97980723
49202,42.26458521,-84.444587
33039,25.49796918,-80.39817189
63139,38.61035209,-90.29184603
36513,31.15514533,-87.99024608
47408,39.20884474,-86.4555355
61051,41.98285747,-89.76185628
47455,39.31172905,-86.954954
52732,41.9016754,-90.25081515
49247,41.8471015,-84.34189917
47456,39.45626044,-86.71069367
47457,38.91183372,-86.90471646
52737,41.25917852,-91.374738
47458,39.07023329,-86.50711785
47459,39.11168339,-86.75126391
56446,46.12452285,-95.08965577
63347,39.07079176,-90.76353112
61073,42.42432743,-88.99345155
36538,31.65938437,-88.13833387
31503,31.17691139,-82.40172892
47532,38.21538218,-86.89694075
56472,46.60960228,-94.23798425
47535,38.85694699,-87.3110835
59417,48.6545418,-113.226617
56473,46.35648605,-94.48355031
36571,30.85055106,-88.10413384
61103,42.34487476,-89.0851285
49305,43.74924881,-85.15020968
49306,43.06294811,-85.5597005
36574,30.51407829,-87.48256084
56474,46.68682623,-94.40765
47542,38.2992909,-86.96709372
59421,47.20175794,-111.7200018
57021,43.27228831,-96.97795048
56519,47.1729431,-96.48531
47586,38.03683662,-86.6929763
49332,43.62322787,-85.24468153
47588,38.09799418,-86.763407
63385,38.79732506,-90.85651909
