PWSID,LAT,LON,POP_SERVED,AREA_sqm
NY2222513,44.17557789,-75.7936025,303,86404.20339
NY2230018,44.07072731,-76.2325127,2600,1840861.089
NY2230021,43.96745444,-75.62111903,400,67357.6344
NY2230022,44.03267103,-75.71829425,650,278639.8077
NY2230028,43.99239467,-75.95069799,500,605258.0966
NY2230075,44.04136493,-75.90222408,150,2030096.07
NY2230099,43.78533013,-76.1205485,1500,257428.5368
NY2230102,43.95534606,-75.808743,1500,60558.03236
NY2230107,44.30502611,-75.79485335,500,891026.7348
NY2230110,44.12613652,-76.33063495,770,1874832.55
NY2230115,43.90325266,-76.08514386,270,466499.0248
NY2230132,44.1316677,-75.88052575,690,427808.3215
NY2402358,43.88299169,-75.431723,782,2776393.737
NY2402359,43.88534235,-75.51723737,320,755427.6184
NY2402360,43.56562698,-75.43528,310,1720909.767
NY2402361,43.89405321,-75.67393042,850,2570891.319
NY2402362,43.89659224,-75.39289975,900,2546035.251
NY2402363,43.71497267,-75.40425144,300,1179994.88
NY2402364,44.15657749,-75.04173512,700,3609936.55
NY2402365,43.78579703,-75.48823936,4000,5778830.806
NY2402366,43.62223499,-75.36686325,850,3063233.128
NY2402367,43.74141351,-75.47234775,310,852454.5314
NY2402368,43.58274686,-75.3461975,820,2778782.247
NY2402369,43.62502152,-75.41069311,350,1137571.591
NY2430039,43.79221579,-75.54406361,350,141600.4879
NY2500703,42.71771003,-77.88939587,328,200128.4269
NY2500792,42.91795726,-77.88677745,79,27361.68465
NY2500794,42.85380314,-77.61913969,60,55596.9128
NY2500795,42.70433563,-77.86849553,1500,2223311.037
NY2500796,42.7833971,-77.8941385,200,1266719.886
NY2500804,42.63162494,-77.6044024,90,8995.158694
NY2500945,42.66454804,-77.71639218,36,40927.34926
NY2501012,42.90277428,-77.74063875,3000,8008371.462
NY2501013,42.97539738,-77.8520665,2201,6485757.921
NY2501015,42.56053996,-77.69578923,8900,6176934.216
NY2501016,42.90228711,-77.70337815,3000,9209305.027
NY2501017,42.7990499,-77.80912906,8000,7561483.978
NY2501019,42.84048191,-77.68795473,9892,16707011.28
NY2501020,42.75381832,-78.01113619,438,1752809.801
NY2501021,42.90729044,-77.611587,2900,4339871.126
NY2501023,42.7239176,-77.87521229,3500,5257042.92
NY2501024,42.58015558,-77.94094464,1600,2473409.172
NY2501026,42.77125977,-77.89762472,500,1028317.918
NY2501027,42.8336705,-77.88013225,2700,7671855.539
NY2510300,42.63276564,-77.59817675,430,520994.0979
NY2512259,42.54351653,-77.70209746,25,21530.37396
NY2520786,42.74753566,-77.66839699,40,13602.09961
NY2525000,42.8458745,-77.71073951,220,3407006.01
NY2530005,43.03333266,-77.74478304,2605,473865.0475
NY2600033,42.90333111,-75.87370699,1250,329886.5781
NY2600961,42.84412083,-75.55507985,50,17113.70342
NY2600973,42.99582798,-75.84359078,90,27384.86902
NY2600974,42.87024913,-75.24899896,30,56774.56875
NY2600976,42.8892633,-75.58491007,49,39627.6074
NY2602371,42.92958367,-75.85140277,3635,4253600.678
NY2602373,42.756646,-75.88686047,558,1107164.515
NY2602374,42.73647935,-75.542549,545,2290866.261
NY2602375,42.87321922,-75.74881192,150,208795.3015
NY2602376,42.76846031,-75.73516299,300,21007.68597
NY2602377,42.82358908,-75.54255797,4239,4171699.936
NY2602378,42.89784846,-75.51302873,390,1360426.035
NY2602379,43.0011377,-75.598005,600,3058806.898
NY2602380,42.84607623,-75.85392523,460,1038298.731
NY2602381,43.09382711,-75.65747086,11393,28956485.13
NY2603518,42.97721355,-75.881653,100,912730.9229
NY2603521,42.90102713,-75.64691715,2199,1475484.621
NY2613319,42.89529666,-75.64045438,2620,187682.9588
NY2621115,42.91242925,-75.84528702,120,439610.6907
NY2622401,43.00717533,-75.87215926,75,27946.78809
NY2622902,42.85023758,-75.60892302,30,208144.6509
NY2630002,42.83601833,-75.24923944,125,687823.4571
NY2701039,43.21364064,-77.94029932,22200,5723572.293
NY2701045,43.29008548,-77.79223492,5856,4479562.659
NY2701047,42.99068592,-77.68429171,496753,1158951473
NY2701118,43.22342702,-77.54792913,9900,3905307.593
NY2701993,43.02602078,-77.76055395,171,471337.0444
NY2704518,43.16909251,-77.61370732,214000,93027669.81
NY2800136,42.94423017,-74.18898078,20700,13634230.44
NY2800137,42.90104686,-74.56926655,2300,4033059.046
NY2800138,42.95633814,-74.395226,1080,2888940.461
NY2800139,42.93100762,-74.62908215,2250,5496707.818
NY2800140,42.94530204,-74.3563705,740,4242124.456
NY2800142,42.91300287,-74.5812365,890,1461071.419
NY2800143,43.00125783,-74.67833746,1700,1812805.381
NY2801592,42.9010927,-74.102874,81,1357307.77
NY2801593,42.90120126,-74.10470747,50,207165.176
NY2801595,42.94772241,-74.30130413,40,10016.94456
NY2801596,42.94583699,-74.42020111,80,136747.7415
NY2801597,42.91890638,-74.43439919,150,60080.69483
NY2801600,42.96134377,-74.10689269,100,820407.847
NY2810477,42.98232537,-74.14720717,330,68167.70507
NY2900000,40.71978214,-73.57435538,110000,48777484.03
NY2902815,40.7726502,-73.64670716,13500,5745071.326
NY2902816,40.90781585,-73.56943793,6700,3995058.237
NY2902817,40.74576102,-73.48253814,33000,14631728.16
NY2902818,40.75208547,-73.60955606,9005,3920263.659
NY2902820,40.76131531,-73.63370257,2556,1344745.911
NY2902821,40.73307431,-73.44638394,8744,3027780.405
NY2902822,40.70541564,-73.67933491,20000,4123487.12
NY2902823,40.65187832,-73.58507016,45000,12398758.57
NY2902824,40.72663762,-73.64514216,46000,13854295.27
NY2902825,40.75311383,-73.66960728,18000,7848964.904
NY2902826,40.87082325,-73.62832342,28000,17755821.93
NY2902827,40.70416344,-73.61957412,56000,9555204.258
NY2902828,40.59194382,-73.6058845,2000,5821833.962
NY2902829,40.76060105,-73.52658759,48000,19760959.47
NY2902830,40.6909753,-73.69896915,120000,25639972.79
NY2902831,40.82305302,-73.53268307,58000,96155257.22
NY2902833,40.88169344,-73.58515572,7500,22957629.64
NY2902834,40.58810483,-73.66499302,35000,5806094.837
NY2902835,40.64500836,-73.67286318,220000,85450993.31
NY2902836,40.77987261,-73.69663322,43000,24181399.86
NY2902837,40.67478581,-73.46254005,43000,15967536.5
NY2902838,40.89201972,-73.55122501,280,2373028.743
NY2902839,40.74704139,-73.63919129,20600,4824089.917
NY2902840,40.67496641,-73.52510602,135000,58819010.75
NY2902841,40.80595115,-73.73807534,31400,17290211.71
NY2902843,40.78671733,-73.5977583,4700,21938111.13
NY2902844,40.86427517,-73.52174067,8700,8656865.432
NY2902845,40.78330199,-73.47037622,34000,23743381.62
NY2902846,40.80700532,-73.70240346,1600,344758.5087
NY2902848,40.66493844,-73.63780153,24700,9100753.516
NY2902851,40.79847842,-73.63866616,17000,13987577.28
NY2902852,40.86218766,-73.70562914,2900,6413900.149
NY2902853,40.84002267,-73.62935216,13400,10186239.03
NY2902854,40.71056083,-73.45927222,44700,15005334.7
NY2902856,40.76064429,-73.57487436,20500,8722572.758
NY2902857,40.69978128,-73.65668516,32031,6589009.425
NY2902858,40.75881209,-73.64668002,7287,1631334.006
NY2912267,40.82752648,-73.68347361,34000,16394490.15
NY3100556,43.3424103,-78.54112831,577,3224624.762
NY3100557,43.17656171,-78.82027227,5839,102989427.6
NY3100558,43.17354974,-79.03922131,2781,1521650.559
NY3100561,43.17642726,-78.96447765,16257,125670316.1
NY3100563,43.15050749,-78.65181514,20529,115579398.5
NY3100564,43.16997088,-78.69615156,21165,22671330.09
NY3100566,43.21101256,-78.47516779,1917,2809253.076
NY3100568,43.09536729,-79.01371189,50193,36125380.09
NY3100571,43.11554399,-78.98120192,8100,24214977.83
NY3100572,43.04636229,-78.86375701,31568,25632487.54
NY3100573,43.33593033,-78.71892786,9666,5031303.095
NY3100574,43.10149167,-78.76644804,6050,70562265.86
NY3100577,43.25212709,-78.96779974,6920,82426916.26
NY3100580,43.15167061,-78.54402292,7710,179602688.3
NY3100583,43.34719357,-78.5649257,2723,9005141.589
NY3100585,43.09832106,-78.88246143,18117,72764132.29
NY3100586,43.31244324,-78.8285601,1213,659803.9292
NY3100587,43.25738121,-78.82783583,5993,125924788.8
NY3100588,43.26033582,-78.54964926,4117,134895383.2
NY3100595,43.28420361,-78.66442188,6180,129769225.5
NY3116262,43.25168146,-79.0430555,2021,1208909.763
NY3201459,42.93117752,-75.24166663,72,54267.5524
NY3201466,43.30972996,-75.62518063,60,179296.9759
NY3201470,43.28696704,-75.54295258,126,9618.389437
NY3201473,43.24796896,-75.13803441,44,80063.29328
NY3201476,43.02543265,-75.50811959,320,316822.7476
NY3201477,42.96628972,-75.43689781,78,524960.0139
NY3201481,43.13709165,-75.59382326,290,45586.71186
NY3201483,43.09348178,-75.49844726,45,64512.95265
NY3202384,43.48223498,-75.33517365,2300,2812210.758
NY3202385,43.34067369,-75.7527805,2800,7314147.265
NY3202386,43.05350295,-75.37972081,3000,8517624.756
NY3202387,42.99689961,-75.43182,450,832634.8552
NY3202389,43.41201996,-75.218024,900,715674.1373
NY3202394,43.28940744,-75.480204,3150,7982580.838
NY3202403,43.20805435,-75.1815595,330,961278.0721
NY3202404,43.32837045,-75.18695645,618,912613.0931
NY3202405,43.2262788,-75.44230447,32850,44022452.31
NY3202407,42.9979559,-75.24707925,2700,4689876.002
NY3202409,43.28541729,-75.62446845,525,7526658.839
NY3202410,43.27503304,-75.18765866,400,1022541.581
NY3202411,43.13426159,-75.25553836,126250,271273328.8
NY3202412,43.0793067,-75.5389471,1155,3360683.278
NY3202415,42.92994917,-75.3905365,1742,7062822.992
NY3202416,43.118301,-75.3990175,770,608967.5211
NY3202419,43.07546009,-75.608566,3142,5115807.133
NY3202420,43.30756812,-75.3794402,100,117819.2862
NY3202470,43.0551063,-75.4099925,2672,403862.3985
NY3203514,43.1293995,-75.43696837,450,105895.376
NY3203515,43.32185882,-75.324991,120,79506.73154
NY3203519,42.97637336,-75.5863575,682,4410483.56
NY3203520,42.96610279,-75.24714029,445,228084.099
NY3212121,43.14323719,-75.60327472,42,192093.014
NY3218204,43.27081988,-75.56643922,78,146361.2151
NY3221818,43.41187247,-75.18430865,87,1494408.08
NY3222694,43.18512004,-75.41606139,1710,1989401.412
NY3230025,43.17053324,-75.64765022,512,13472.24865
NY3230037,43.13251652,-75.58322217,2345,3353316.744
NY3233160,43.18383166,-75.49816648,1925,601275.6914
NY3290094,42.92496485,-75.23186809,330,972768.2931
NY3300981,43.04059909,-76.41420381,400,101937.2962
NY3300985,42.90939286,-76.07172581,129,74547.18937
NY3300989,43.03969651,-76.40858069,58,40550.23654
NY3300991,42.87992789,-75.91056796,78,42615.47095
NY3300992,43.02808934,-76.428201,200,2300529.633
NY3304307,43.1504758,-76.34465004,9200,10768568.13
NY3304310,42.8942765,-76.10833687,152,219171.5955
NY3304312,43.03001577,-76.4507967,1519,7513968.1
NY3304316,43.06787573,-76.47381646,1400,4381317.368
NY3304334,43.04016314,-76.14307646,192000,65355573.06
NY3304335,42.79665673,-76.1118345,930,3092898.592
NY3304336,43.09995149,-76.1260038,350000,987252909.9
NY3304337,43.02334784,-75.96135376,50,491938.8206
NY3304343,43.02198307,-76.06756256,16200,33059819.86
NY3304344,43.14582264,-76.21795781,16000,21549015.54
NY3304347,42.95429341,-76.40397538,3500,21529803.93
NY3315600,42.95634144,-76.14584608,450,5830755.241
NY3316112,43.09321817,-76.07181898,13600,26927231.45
NY3318329,42.9204829,-76.1153705,200,488817.9999
NY3400707,42.78931993,-77.49748459,90,52755.01329
NY3400715,42.95620471,-77.24211525,156,421615.5083
NY3400784,42.75152719,-77.33689653,835,1577226.028
NY3401150,42.88611891,-77.28127189,11264,13120438.7
NY3401151,42.9327682,-77.30646434,13000,91047612.31
NY3401154,42.95965139,-77.138748,2190,5127971.892
NY3401155,42.89938305,-77.4231385,1814,5404519.6
NY3401156,42.86993732,-76.99083896,13334,14929168.78
NY3401160,42.96973982,-77.224047,1709,3991523.279
NY3401161,42.6187553,-77.40107734,1250,2121799.865
NY3401162,42.95718995,-77.06202067,2118,4117911.344
NY3401163,43.03667824,-77.1572935,475,346053.7576
NY3401164,42.75950418,-77.22704111,2341,1570896.176
NY3401165,42.95518587,-77.22219713,1320,1770142.29
NY3401166,42.95432796,-77.46025368,2443,1613121.14
NY3401170,42.83633379,-77.21114538,3420,15774572.48
NY3401178,42.82089562,-77.1037335,2625,1193587.268
NY3401182,42.85861224,-77.19839146,1615,1322247.289
NY3404514,42.79041582,-77.0635159,2680,475800.3939
NY3404515,42.99410879,-77.4281298,8532,71947743.76
NY3411680,42.91460788,-77.0384405,125,10806016.84
NY3411948,42.87501815,-77.23710687,3781,18571922.38
NY3417176,43.00329431,-77.5880266,125,2581603.471
NY3420254,42.70850323,-77.50628331,32,2897175.139
NY3421320,42.60598428,-77.41039227,51,719445.7063
NY3422723,42.85822172,-77.01320499,580,124386.11
NY3430008,42.84316608,-77.30268435,6607,36296044.5
NY3430034,43.01482086,-77.07808099,2175,118238.6899
NY3430047,42.79052695,-77.51685433,1067,1888804.417
NY3430049,42.95796788,-77.06223971,400,2858926.752
NY3501315,41.47760105,-74.312171,215,19010.61012
NY3501317,41.4878776,-74.08754299,250,14761.13336
NY3501320,41.46577329,-74.59054031,340,180395.3542
NY3501323,41.39871611,-74.48091894,30,80613.21756
NY3501324,41.4578537,-74.72296,175,16656.7469
NY3501325,41.4875716,-74.0895589,52,7282.662956
NY3501326,41.55207835,-74.14317611,250,33533.56887
NY3501329,41.4553699,-74.60287415,34,5920.040609
NY3501331,41.55591468,-74.1541914,34,171780.7983
NY3501332,41.46341108,-74.13296561,169,325575.5673
NY3501333,41.40518698,-74.73586662,80,336917.1757
NY3501334,41.35740557,-74.67749247,42,168505.3107
NY3501335,41.57833971,-74.00731436,250,82482.2516
NY3501336,41.31556817,-74.44171643,325,212126.7281
NY3503524,41.35674181,-74.27582218,3448,5657577.65
NY3503525,41.30656647,-74.220962,768,2677566.99
NY3503526,41.43573738,-74.03260525,9700,7411638.119
NY3503527,41.33452247,-74.35430037,2884,4151195.028
NY3503528,41.4017227,-74.3342044,5600,5290271.867
NY3503529,41.38428131,-74.35393929,668,1382758.684
NY3503530,41.21957552,-74.28746925,3083,3516760.07
NY3503531,41.31062369,-74.14989608,5000,3271073.986
NY3503532,41.3642248,-73.96811459,5400,2899940.898
NY3503533,41.49932322,-74.20605526,3000,14527979.82
NY3503534,41.44542325,-74.42496851,30000,15691719.42
NY3503535,41.3199916,-74.18715824,9753,8560367.577
NY3503536,41.31141374,-74.1704792,83,229187.9918
NY3503539,41.29750932,-74.22375319,120,126148.624
NY3503540,41.31883099,-74.19399856,196,150158.9
NY3503541,41.33706817,-74.1802623,544,23720.91297
NY3503542,41.52136923,-74.23843873,3814,3891619.918
NY3503544,41.5231205,-74.19278787,200,699681.7325
NY3503547,41.5502645,-74.11196261,43,159273.6027
NY3503549,41.50480162,-74.02460403,28000,8669309.996
NY3503550,41.44333633,-74.10777625,465,896255.1242
NY3503552,41.47048338,-74.540284,1090,1988982.272
NY3503553,41.60637476,-74.30038512,7600,2050011.287
NY3503554,41.37866389,-74.68967405,9000,6099947.759
NY3503555,41.43024881,-74.31969955,180,43074.95829
NY3503557,41.19251702,-74.20271122,1100,12729510.01
NY3503558,41.30187559,-74.56237326,615,714869.5825
NY3503559,41.56097618,-74.18921366,7007,4451865.758
NY3503561,41.25505705,-74.35655427,6800,5709402.392
NY3503563,41.18782832,-74.310395,230,401175.6472
NY3503565,41.24564438,-74.30521486,74,28621.8349
NY3503566,41.20164326,-74.31652635,1700,857243.0736
NY3503567,41.43041639,-74.15736389,7260,4612938.223
NY3503568,41.41237577,-74.40233134,130,1522903.652
NY3503569,41.3909687,-74.47752555,38,10684.62011
NY3503570,41.35588592,-74.16454536,183,1407148.128
NY3503573,41.32799814,-74.11689348,10845,11744842.41
NY3503574,41.44719937,-74.19428885,326,756550.7057
NY3503576,41.3187769,-74.2912415,591,540170.9703
NY3503577,41.50197467,-74.578839,500,10962087.88
NY3503578,41.53247869,-74.05410796,30975,38782501.5
NY3503580,41.47377872,-74.06024556,30000,27248617.42
NY3503582,41.37695533,-74.26662092,784,913237.4563
NY3503584,41.45665591,-74.3727444,18450,25416234.78
NY3503585,41.44008865,-74.45069383,184,175922.5085
NY3503586,41.43890397,-74.3611405,54,229247.0305
NY3503588,41.40817553,-74.41487048,118,196607.2844
NY3503590,41.2953151,-74.4639125,100,356356.518
NY3503591,41.42165857,-74.1379735,300,630051.4199
NY3503592,41.23295325,-74.20409303,1000,183739.248
NY3503595,41.41359088,-74.2173495,208,423546.808
NY3503596,41.39029984,-74.1419933,488,872866.5624
NY3503598,41.30988666,-74.25096798,150,578289.1547
NY3503600,41.46397043,-74.1706721,121,141231.1026
NY3503602,41.25289629,-74.31769274,100,76656.61825
NY3503605,41.3759406,-74.29019184,822,1538000.55
NY3503606,41.43655839,-74.56183109,312,1863580.699
NY3503607,41.47944939,-74.4693965,300,460707.9157
NY3503611,41.55718706,-74.44287132,100,286361.6575
NY3503614,41.39250742,-74.28797607,134,109131.6823
NY3503615,41.44760704,-74.02875343,450,29303.88323
NY3503620,41.36051034,-74.23452736,131,32403.59308
NY3503621,41.4247474,-74.50711079,150,216310.3522
NY3503625,41.41529862,-74.1851485,550,431448.6958
NY3503626,41.3827397,-74.44735125,250,1185100.021
NY3503627,41.34196556,-74.16804984,36575,2399219.677
NY3503632,41.30706868,-74.19924525,308,79658.39718
NY3503633,41.29052606,-74.219444,128,66055.83368
NY3503889,41.28854653,-74.27167133,180,90162.9486
NY3505650,41.29253662,-74.244126,1556,3462294.8
NY3505660,41.34249438,-74.55457918,154,32518.48432
NY3505661,41.38949291,-74.15828077,323,333109.1775
NY3505663,41.29347103,-74.29600446,1147,1269369.993
NY3505664,41.28638451,-74.35164627,130,321985.3873
NY3510449,41.35616452,-74.3640965,850,747183.4837
NY3510480,41.58772416,-74.35074063,215,111301.8155
NY3510586,41.47512728,-74.537946,892,16770.50117
NY3510587,41.41634843,-74.39236525,850,576910.8454
NY3510641,41.36916353,-74.1754525,3000,8664235.574
NY3510680,41.3676801,-74.59443387,30,5515.722296
NY3510681,41.5382169,-74.13222314,400,677633.0806
NY3510766,41.32749803,-74.00173986,130,21541.37702
NY3510816,41.49782312,-74.41041161,22,9349.842961
NY3511338,41.39307855,-73.97525212,4000,3131313.841
NY3511887,41.38930325,-73.96273849,8000,3078639.667
NY3512132,41.15581547,-74.23365153,1850,1114592.8
NY3512133,41.18581634,-74.28950157,225,16399320.71
NY3512264,41.51711818,-74.201508,1500,2187327.524
NY3513621,41.54638031,-74.1281985,80,36394.51966
NY3513627,41.47690451,-74.3174448,75,149714.8727
NY3516857,41.42009926,-74.48088218,525,149324.5057
NY3517527,41.4948787,-74.5640325,850,1119703.364
NY3519648,41.54031454,-74.35330187,25,7087.554688
NY3521334,41.29930475,-74.2948955,1144,251249.0559
NY3530051,41.40513974,-74.64227407,210,732763.8599
NY3530052,41.30621459,-74.20307368,50,38250.2496
NY3530057,41.33552491,-73.97942407,2200,921573.4884
NY3530065,41.31440733,-74.21320148,276,651918.5203
NY3530066,41.41415126,-74.44113953,850,1392003.74
NY3530071,41.36439496,-74.10395975,217,571519.486
NY3530183,41.44510201,-74.60062771,180,13783.85528
NY3530190,41.54222018,-74.18836421,262,1713833.942
NY3530193,41.45631246,-74.52697051,96,383179.4959
NY3530201,41.32783454,-74.1648925,45,98071.81869
NY3530231,41.47985477,-74.11832895,25,188945.9094
NY3600596,43.24599645,-78.19066021,6000,7350806.454
NY3600598,43.22940487,-78.01915429,2150,5860096.387
NY3600599,43.32144695,-78.38836888,1418,2773290.662
NY3600600,43.21992068,-78.38888623,6500,8632313.796
NY3600602,43.20757823,-78.3141878,1200,928467.5024
NY3600757,43.2310452,-77.99923312,450,51071.94358
NY3604569,43.33973869,-78.210036,2800,4278717.394
NY3612221,43.27280693,-78.391886,2600,2544228.367
NY3622603,43.22651281,-78.001049,1564,1041312.052
NY3630002,43.21113975,-78.2530135,1220,71040.66389
NY3630012,43.24463441,-78.10129297,949,50437.33527
NY3630023,43.14998525,-77.90640767,2482,1426006.431
NY3630094,43.25857969,-77.65813163,3000,1820566.397
NY3630096,43.3745689,-78.10033862,50,94798.43807
NY3700907,43.24523818,-76.221888,150,89716.16895
NY3700908,43.23406311,-76.3580305,300,77874.95387
NY3700911,43.32163138,-76.38609543,90,747024.0683
NY3700916,43.32078062,-76.10608327,230,142369.201
NY3700920,43.33744333,-76.468781,54,164268.5745
NY3700921,43.30166057,-76.05586,250,102711.8192
NY3700923,43.30956096,-76.05485718,120,14421.63804
NY3700927,43.21725671,-76.40064271,45,74041.35725
NY3700929,43.21134908,-76.2836333,40,718350.8633
NY3700941,43.31997607,-76.57587793,120,252539.1892
NY3700942,43.41546961,-76.151376,95,1027042.73
NY3700943,43.40626281,-76.12688213,60,74075.55806
NY3700994,43.26231716,-76.52293268,25,53011.348
NY3701000,43.29526912,-76.26096927,375,33580.45791
NY3701001,43.29178236,-76.26111503,240,62949.21105
NY3701003,43.50250889,-76.31831068,90,61244.7203
NY3704353,43.23745356,-75.88188526,925,2132305.3
NY3704355,43.32050595,-76.40135274,16600,16539514.59
NY3704359,43.46012636,-76.23374196,2100,2728951.485
NY3704360,43.57559099,-75.98438118,150,785713.9467
NY3704361,43.45873403,-76.49077306,29400,19806247.81
NY3704363,43.23209335,-76.29552711,2138,5514069.603
NY3704364,43.57036216,-76.1284965,2398,6591063.415
NY3704365,43.62810741,-76.18946,1469,1475392.443
NY3715923,43.25545632,-76.22961014,450,40751.33481
NY3720098,43.33725318,-76.49965921,45,27125.93113
NY3721559,43.24817633,-76.00534221,50,57333.52911
NY3725000,43.5112088,-76.00470496,84,293588.8043
NY3730001,43.42774998,-75.89125449,90,441623.9539
NY3730037,43.46213752,-76.41540757,9044,107125471.2
NY3730045,43.31612916,-76.57458773,300,12953.05664
NY3730165,43.50890096,-76.15515067,3950,66878844.42
NY3730200,43.64035384,-76.069632,1464,1166292.359
NY3730203,43.64528964,-76.08300769,219,56641.09547
NY3800144,42.79781195,-74.75064314,620,1299429.77
NY3800145,42.70008578,-74.926715,2400,3300515.026
NY3800147,42.698849,-75.24665318,890,1271628.577
NY3800149,42.46972431,-75.323068,477,2171327.898
NY3800150,42.65973843,-75.04742335,416,2420228.317
NY3800151,42.5331781,-75.09104232,381,596660.2878
NY3800152,42.58995668,-74.94631598,407,1310260.85
NY3800153,42.54921868,-75.24413153,652,1603250.792
NY3800154,42.45386225,-75.07777784,15779,16126754.71
NY3800155,42.39958348,-75.17405375,1010,2346837.43
NY3800156,42.85271707,-74.98789816,1200,2820492.905
NY3800158,42.32733702,-75.31226919,1128,1772555.381
NY3800159,42.36793375,-75.23377783,85,75187.97474
NY3800160,42.59264069,-74.74592194,656,3466311.653
NY3801586,42.321041,-75.35744565,122,11026.79312
NY3801587,42.38058184,-75.1994515,106,394467.5534
NY3801588,42.53581435,-74.961154,145,97856.75073
NY3801589,42.50658551,-74.9797045,140,1307625.513
NY3801590,42.44742537,-75.03582378,250,10311.60046
NY3801591,42.5068574,-75.10239398,201,115643.8669
NY3804190,42.54481273,-74.83536925,258,329538.3612
NY3808444,42.55674027,-75.22493649,92,50513.50664
NY3810482,42.59120121,-74.76177583,402,783424.2624
NY3810685,42.39583921,-75.14673365,76,25109.80906
NY3810686,42.65822621,-75.041058,49,707522.0538
NY3817904,42.69331056,-75.24657026,165,506395.6831
NY3820553,42.68149186,-75.01281623,91,1735306.149
NY3820801,42.76686644,-74.90276302,72,21579.45513
NY3821435,42.42514257,-75.14195726,100,78308.81085
NY3822687,42.324066,-75.3652375,152,21559.06226
NY3822721,42.32033053,-75.3620895,200,482624.3906
NY3830021,42.51331256,-75.0995985,150,1473735.238
NY3901311,41.46570445,-73.54638323,80,32019.83369
NY3901352,41.4331764,-73.9156278,90,4416.627406
NY3901354,41.48066019,-73.91302987,29,10430.76269
NY3901356,41.46764157,-73.65087024,30,36551.78586
NY3903639,41.40831636,-73.60090892,2000,3080705.436
NY3903640,41.1850568,-73.72249575,376,31304.43765
NY3903641,41.41599218,-73.67148097,5000,14636549.12
NY3903642,41.36501229,-73.7867885,1600,921638.3343
NY3903644,41.38696406,-73.72094072,1600,806686.7435
NY3903647,41.42382144,-73.75443373,288,197973.0463
NY3903648,41.37699776,-73.75344962,440,139141.545
NY3903649,41.3889973,-73.734097,60,33517.20319
NY3903651,41.35304507,-73.78235528,200,248781.0277
NY3903652,41.42409189,-73.94990249,2666,3732454.746
NY3903653,41.37584596,-73.9402996,84,312709.3084
NY3903654,41.37066124,-73.58152275,510,273159.8588
NY3903655,41.33438525,-73.882286,1509,1312955.4
NY3903657,41.4471809,-74.05407673,400,126112.1219
NY3903709,41.3431997,-73.6289885,162,5937687.459
NY3903710,41.4421894,-73.6078728,48,120024.638
NY3903711,41.4549628,-73.6466785,550,435120.7251
NY3903712,41.37117603,-73.63388425,225,375271.7183
NY3903713,41.51546942,-73.68321733,56,1163607.939
NY3903714,41.47730524,-73.66242075,40,147701.8634
NY3903715,41.41430241,-73.65103,50,42136.8816
NY3903716,41.47123428,-73.54476829,210,735290.2768
NY3903718,41.37444776,-73.72723399,75,228070.3464
NY3905675,41.3497243,-73.76692995,700,1611815.988
NY3905680,41.40059667,-73.62854,698,303096.3384
NY3905681,41.37242815,-73.58770452,420,138960.6627
NY3905682,41.38261323,-73.58558686,128,205601.1438
NY3905683,41.41143273,-73.61064025,650,223725.4714
NY3905685,41.35798494,-73.7383925,300,1484584.705
NY3905686,41.36112998,-73.78012205,200,302690.7117
NY3905692,41.40771513,-73.71441509,290,1064767.145
NY3905694,41.37528349,-73.68737531,236,339033.0461
NY3905695,41.35290607,-73.78440699,120,53974.02289
NY3905696,41.36569102,-73.68768711,290,333830.7626
NY3905697,41.36013178,-73.789464,300,108653.4437
NY3905698,41.36797646,-73.75752808,180,482768.8068
NY3905699,41.34908674,-73.79100975,320,3111359.634
NY3905700,41.37475374,-73.77093214,400,687066.1212
NY3905702,41.46478016,-73.672292,276,352169.0067
NY3905703,41.41577745,-73.54724229,176,2747868.704
NY3905705,41.40485043,-73.61486978,305,762476.0229
NY3905706,41.52246057,-73.58665342,150,539716.807
NY3905707,41.36468246,-73.74240151,540,50775.23285
NY3905708,41.47436719,-73.66272881,360,690257.6747
NY3905709,41.38717758,-73.70671775,324,219508.5262
NY3905712,41.34678366,-73.77799369,270,971915.0374
NY3905713,41.37809189,-73.86320715,130,160768.5569
NY3905872,41.4211825,-73.65147796,36,1080229.689
NY3907005,41.21725218,-73.79183606,48,505262.2535
NY3909761,41.38825807,-73.69750225,80,659322.1942
NY3915411,41.34939506,-73.78964942,100,1287485.288
NY3916004,41.43212505,-73.62764514,60,745805.3188
NY3916013,41.42477738,-73.60333665,200,582733.6703
NY3919662,41.39583291,-73.61309235,440,1430.944249
NY3919736,41.43528438,-73.810474,70,405132.1793
NY3920080,41.47360558,-73.62379202,120,3201321.177
NY3920093,41.43529578,-73.593299,212,2432956.663
NY3920281,41.41786405,-73.6013005,196,282226.8653
NY3920295,41.366529,-73.61791483,600,746163.3441
NY3920317,41.37917667,-73.72706747,150,110855.6026
NY3920885,41.43184053,-73.56491645,1500,7011418.652
NY3920886,41.44598238,-73.64877355,140,2632532.924
NY3920935,41.43328987,-73.80229516,96,126194.8902
NY3921640,41.34682786,-73.72910694,380,230232.9952
NY3921641,41.44237764,-73.64536502,103,268662.1476
NY3921697,41.41827856,-73.62791867,160,1185061.929
NY3921698,41.36764165,-73.73787034,400,821727.1002
NY3921704,41.451872,-73.6606692,938,1410111.655
NY3921710,41.50813318,-73.60723,120,616207.1354
NY3921719,41.38363326,-73.77459823,100,50811.41299
